account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
4774,1994-01-14,monthly,Zdar nad Sazavou,2,0.0,465072.0,9689.0,48.0,current,False,True,42880,15,,99235,300
4784,1997-08-08,monthly,Nachod,2,0.0,219456.0,4572.0,48.0,current,False,True,29500,15,,95801,400
4794,1996-12-18,monthly,Olomouc,1,0.0,465504.0,9698.0,48.0,current,True,True,16200,3,,49947,-1736
4803,1996-06-08,monthly,Plzen - mesto,1,0.0,59136.0,1232.0,48.0,current,False,True,17900,15,,38938,6620
4825,1994-06-04,monthly,Cesky Krumlov,2,0.0,21396.0,1783.0,12.0,expired,False,True,26300,15,,49990,1000
4851,1996-02-04,monthly,Usti nad Orlici,2,0.0,141648.0,5902.0,24.0,expired,False,True,60700,15,,144983,200
4852,1995-04-13,monthly,Pardubice,1,0.0,213300.0,5925.0,36.0,current,False,True,8160,15,,42444,400
4858,1997-06-21,monthly,Bruntal,1,0.0,335184.0,6983.0,48.0,current,True,True,37400,5,,100571,-6653
4863,1996-03-12,monthly,Kolin,1,1.0,76080.0,6340.0,12.0,expired,False,True,38900,15,10.0,105699,300
4894,1993-06-20,monthly,Ceske Budejovice,1,1.0,117024.0,4876.0,24.0,expired,False,True,54500,15,14.0,135209,800
4907,1994-02-06,monthly,Havlickuv Brod,1,0.0,98832.0,2059.0,48.0,current,False,True,41200,15,,70009,500
4937,1993-02-20,monthly,Pribram,1,0.0,143904.0,5996.0,24.0,expired,False,True,64700,15,,135935,700
4948,1995-07-29,monthly,Hradec Kralove,1,0.0,359760.0,5996.0,60.0,current,False,True,60000,15,,127808,900
4949,1996-10-14,monthly,Decin,1,1.0,289920.0,6040.0,48.0,current,False,True,41200,15,1.0,124678,400
4981,1996-01-22,monthly,Brno - mesto,1,0.0,179328.0,3736.0,48.0,current,False,True,23040,15,,81615,200
4999,1996-02-12,monthly,Hl.m. Praha,2,1.0,165168.0,4588.0,36.0,current,False,True,46500,15,1.0,124254,300
5001,1995-12-15,monthly,Blansko,1,0.0,110112.0,4588.0,24.0,expired,False,True,63000,15,,135658,700
5011,1993-08-25,monthly,Tachov,1,0.0,NA,NA,NA,NA,NA,False,62700,1,,125712,-16504
5024,1995-08-20,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,17500,15,,40527,-6605
5033,1995-08-03,monthly,Brno - mesto,1,0.0,11400.0,950.0,12.0,expired,False,True,6700,15,,49934,300
5063,1995-10-11,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,33700,5,,113049,-2142
5065,1993-01-24,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,59800,0,,141961,-5
5072,1996-04-12,monthly,Kutna Hora,1,0.0,317520.0,5292.0,60.0,current,False,True,44800,15,,83424,1100
5092,1993-12-21,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,21700,9,,34411,-34521
5118,1995-08-05,monthly,Olomouc,1,0.0,53232.0,1109.0,48.0,current,False,True,15360,15,,50515,1100
5120,1993-06-21,monthly,Hl.m. Praha,1,1.0,323472.0,6739.0,48.0,expired,False,True,64000,15,1.0,128939,200
5125,1995-09-14,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,53100,0,,156275,-13433
5126,1995-04-03,monthly,Jihlava,2,0.0,20352.0,424.0,48.0,current,False,True,9600,15,,44428,400
5129,1993-06-08,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,66600,0,,171917,-13589
5164,1997-05-13,monthly,Kolin,1,0.0,22356.0,621.0,36.0,current,False,True,14400,15,,37213,6392
5180,1997-02-24,monthly,Brno - mesto,2,1.0,58764.0,4897.0,12.0,current,False,True,48500,15,,111219,700
5181,1996-02-03,monthly,Prerov,1,0.0,399120.0,6652.0,60.0,current,False,True,30200,15,,85656,300
5213,1995-08-18,monthly,Hl.m. Praha,1,1.0,320976.0,6687.0,48.0,current,True,True,63400,6,1.0,130775,-2052
5215,1993-07-01,monthly,Brno - venkov,1,1.0,14628.0,1219.0,12.0,expired,False,True,17600,2,1.0,78661,200
5263,1995-07-14,monthly,Zlin,1,0.0,276300.0,4605.0,60.0,current,False,True,30560,15,,73335,500
5267,1996-01-12,monthly,Kladno,1,0.0,129312.0,5388.0,24.0,current,True,True,63800,11,,117299,-8657
5269,1996-07-04,monthly,Semily,1,0.0,117420.0,1957.0,60.0,current,False,True,26900,15,,68585,500
5270,1993-01-13,monthly,Chrudim,1,0.0,79608.0,3317.0,24.0,expired,False,True,66300,15,,136655,800
5283,1997-09-18,monthly,Cesky Krumlov,1,0.0,170832.0,3559.0,48.0,current,False,True,52000,15,,141462,700
5290,1997-07-21,monthly,Chomutov,1,0.0,NA,NA,NA,NA,NA,False,38800,3,,103618,-651
5305,1996-09-16,monthly,Pardubice,1,0.0,240528.0,5011.0,48.0,current,False,True,34900,15,,86335,600
5313,1993-04-29,monthly,Teplice,1,0.0,300660.0,5011.0,60.0,current,False,True,63900,15,,135577,800
5317,1996-10-20,monthly,Plzen - sever,1,0.0,90180.0,2505.0,36.0,current,False,True,20400,15,,52787,200
5343,1993-06-08,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,32000,6,,58097,-17623
5357,1994-12-18,monthly,Karvina,1,1.0,NA,NA,NA,NA,NA,False,38720,0,17.0,89940,-134
5358,1995-05-18,monthly,Kladno,1,0.0,68340.0,1139.0,60.0,current,False,True,33600,15,,77351,500
5366,1993-08-09,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,67700,0,,143535,-25610
5369,1993-02-25,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,28200,0,,41784,-7146
5372,1993-05-08,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,70500,1,,167672,-1058
5387,1993-10-05,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,26300,0,,47279,-10714
5395,1996-04-26,monthly,Pardubice,1,0.0,158184.0,4394.0,36.0,current,False,True,52400,15,,140530,400
5422,1994-10-22,monthly,Zdar nad Sazavou,2,0.0,368880.0,6148.0,60.0,current,False,True,64500,15,,154699,1100
5423,1993-05-02,monthly,Cesky Krumlov,1,0.0,NA,NA,NA,NA,NA,False,59700,1,,138290,-1965
5428,1993-04-14,monthly,Karlovy Vary,1,0.0,174744.0,7281.0,24.0,expired,True,True,64500,15,,151180,-3564
5429,1995-09-22,monthly,Novy Jicin,1,0.0,NA,NA,NA,NA,NA,False,24800,1,,40248,-33223
5442,1993-03-22,monthly,Chomutov,1,1.0,174744.0,7281.0,24.0,expired,True,True,67800,0,1.0,123222,-6831
5445,1997-02-19,monthly,Olomouc,1,0.0,78696.0,2186.0,36.0,current,False,True,14100,15,,56766,1000
5472,1993-05-04,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,23200,0,,37045,-2376
5477,1995-12-17,monthly,Hodonin,1,1.0,349392.0,7279.0,48.0,current,False,True,52700,15,4.0,151614,900
5481,1993-08-16,monthly,Usti nad Orlici,1,0.0,209184.0,4358.0,48.0,expired,False,True,63800,15,,119383,1000
5483,1993-03-28,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,51300,0,,85346,-1383
5505,1996-04-26,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,61800,2,7.0,143964,-1879
5541,1995-03-24,monthly,Hradec Kralove,1,0.0,32640.0,680.0,48.0,current,False,True,27700,15,,65177,300
5546,1993-05-28,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,39600,1,,80352,-655
5572,1997-08-11,monthly,Cesky Krumlov,1,0.0,140880.0,2348.0,60.0,current,False,True,38900,15,,122248,800
5591,1996-03-16,monthly,Nymburk,2,0.0,221880.0,3698.0,60.0,current,False,True,23884,2,,75663,1000
5593,1996-02-27,monthly,Cesky Krumlov,1,1.0,44376.0,3698.0,12.0,expired,False,True,64700,15,11.0,149337,800
5622,1993-02-08,monthly,Karvina,1,1.0,83016.0,6918.0,12.0,expired,False,True,64400,15,1.0,138532,700
5628,1994-06-17,monthly,Trebic,1,0.0,225420.0,3757.0,60.0,current,False,True,31360,15,,60399,200
5648,1997-06-13,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,59600,2,,124452,-997
5661,1995-12-20,monthly,Blansko,1,0.0,NA,NA,NA,NA,NA,False,77700,1,,142074,-24041
5692,1996-02-25,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,22477,6,,90197,-2346
5698,1997-09-04,monthly,Hl.m. Praha,2,0.0,99216.0,2756.0,36.0,current,False,True,54500,15,,124072,300
5700,1993-07-20,monthly,Havlickuv Brod,1,0.0,103680.0,1728.0,60.0,current,True,True,26240,3,,46520,-19310
5735,1995-01-25,monthly,Usti nad Orlici,1,0.0,290700.0,4845.0,60.0,current,True,True,56400,4,,129626,-2825
5740,1993-04-16,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,63300,0,,133182,-3725
5758,1997-07-28,monthly,Chrudim,1,0.0,NA,NA,NA,NA,NA,False,33600,1,,109635,-4197
5767,1993-06-16,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,23040,7,,45844,-468
5774,1995-06-08,monthly,Hl.m. Praha,1,0.0,31176.0,1299.0,24.0,expired,False,True,16900,15,,65770,700
5794,1995-07-14,monthly,Karvina,2,0.0,123600.0,2060.0,60.0,current,False,True,48900,15,,125562,300
5837,1996-07-18,monthly,Kolin,1,0.0,177804.0,4939.0,36.0,current,False,True,60100,15,,140728,800
5868,1993-02-02,monthly,Chrudim,1,0.0,NA,NA,NA,NA,NA,False,64400,15,,174680,-3370
5870,1997-09-17,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,42400,15,,158654,-1119
5878,1996-11-19,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,33280,0,,97080,-137
5891,1993-01-25,monthly,Brno - mesto,1,1.0,65184.0,5432.0,12.0,expired,False,True,57600,15,18.0,159892,900
5912,1996-10-25,monthly,Jicin,1,0.0,184620.0,3077.0,60.0,current,False,True,18513,15,,65518,1100
5927,1993-11-26,monthly,Cesky Krumlov,1,0.0,87216.0,1817.0,48.0,expired,True,True,21429,0,,47942,-5238
5944,1997-06-06,monthly,Plzen - jih,1,1.0,78720.0,1640.0,48.0,current,False,True,21600,15,1.0,68640,1000
5952,1993-09-07,monthly,Svitavy,1,1.0,141240.0,5885.0,24.0,expired,False,True,43500,15,10.0,114517,1000
5984,1993-11-11,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,24700,8,,64375,-1308
5991,1993-11-21,monthly,Hl.m. Praha,1,0.0,61056.0,1272.0,48.0,expired,False,True,35500,15,,57224,900
6030,1993-08-24,monthly,Pardubice,1,1.0,28248.0,1177.0,24.0,expired,False,True,44000,15,14.0,124819,400
6040,1993-04-22,monthly,Hl.m. Praha,1,0.0,11736.0,489.0,24.0,expired,False,True,27900,15,,70827,1100
6051,1993-08-28,monthly,Breclav,1,0.0,276660.0,7685.0,36.0,expired,True,True,11300,2,,34012,-4668
6061,1997-03-08,monthly,Hl.m. Praha,1,0.0,5148.0,429.0,12.0,current,False,True,38240,15,,66177,1000
6062,1996-08-28,monthly,Karlovy Vary,1,1.0,321360.0,5356.0,60.0,current,False,True,63200,15,,116559,700
6064,1997-01-11,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,8100,0,,34068,-3262
6075,1996-09-15,monthly,Prachatice,1,0.0,407952.0,8499.0,48.0,current,True,True,9900,15,,29697,-1450
6097,1997-06-15,monthly,Rokycany,1,0.0,26208.0,728.0,36.0,current,False,True,9800,15,,45816,1000
6138,1997-01-22,monthly,Brno - mesto,2,0.0,67608.0,2817.0,24.0,current,False,True,26800,15,,54658,200
6148,1993-12-27,monthly,Ostrava - mesto,2,1.0,59760.0,2490.0,24.0,expired,False,True,32160,15,25.0,117838,300
6157,1996-11-11,monthly,Chomutov,1,1.0,247920.0,5165.0,48.0,current,False,True,63800,15,4.0,133662,1000
6158,1996-05-13,monthly,Bruntal,1,0.0,247920.0,5165.0,48.0,current,True,True,45900,0,,126697,-1164
6265,1996-11-01,monthly,Kolin,1,1.0,87360.0,3640.0,24.0,current,False,True,58400,15,4.0,134714,200
6273,1993-07-21,monthly,Louny,1,1.0,87360.0,3640.0,24.0,expired,False,True,59400,15,2.0,146350,200
6281,1993-06-08,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,23576,3,,44855,-3369
6289,1995-04-05,monthly,Zlin,1,0.0,85632.0,1784.0,48.0,current,False,True,60800,15,,156504,800
6306,1997-03-04,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,30900,0,,86446,-1597
6321,1994-09-10,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,52500,15,,129170,-2564
6353,1993-11-26,monthly,Plzen - mesto,1,1.0,79920.0,1332.0,60.0,current,False,True,36500,15,5.0,76932,700
6358,1995-05-27,monthly,Beroun,1,0.0,270384.0,5633.0,48.0,current,False,True,30800,15,,94187,700
6363,1993-08-01,monthly,Ostrava - mesto,1,1.0,17508.0,1459.0,12.0,expired,False,True,34720,15,8.0,85423,900
6397,1995-03-15,monthly,Rychnov nad Kneznou,2,0.0,181020.0,3017.0,60.0,current,False,True,23800,15,,79501,500
6425,1993-03-29,monthly,Tachov,1,0.0,36684.0,3057.0,12.0,expired,False,True,24480,15,,50774,700
6434,1995-05-08,monthly,Hl.m. Praha,1,0.0,110136.0,4589.0,24.0,expired,False,True,60700,15,,140543,400
6440,1996-11-01,monthly,Hl.m. Praha,1,0.0,34572.0,2881.0,12.0,expired,False,True,51300,15,,141787,1100
6453,1996-07-27,monthly,Chomutov,1,0.0,10944.0,304.0,36.0,current,False,True,10400,15,,35828,300
6461,1996-07-17,monthly,Svitavy,2,1.0,150912.0,4192.0,36.0,current,False,True,58000,15,,117063,700
6463,1995-09-11,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,53600,3,,157981,-12017
6472,1994-02-08,monthly,Trebic,1,0.0,43164.0,3597.0,12.0,expired,False,True,43700,15,,120071,800
6473,1993-01-26,monthly,Pribram,1,0.0,76908.0,6409.0,12.0,expired,True,True,57100,7,,128712,-1057
6495,1996-07-23,monthly,Kutna Hora,1,0.0,104964.0,8747.0,12.0,current,False,True,12600,15,,67028,500
6505,1997-09-13,monthly,Melnik,1,1.0,38496.0,3208.0,12.0,current,False,True,31500,15,,92238,800
6510,1996-12-18,monthly,Ostrava - mesto,1,1.0,76992.0,3208.0,24.0,current,False,True,59400,15,,112176,900
6511,1994-06-10,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,55600,2,,132089,-585
6592,1996-10-20,monthly,Hl.m. Praha,1,1.0,390660.0,6511.0,60.0,current,False,True,61600,15,2.0,164910,300
6602,1997-08-04,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,18700,0,,57728,-274
6609,1995-03-27,monthly,Jindrichuv Hradec,1,0.0,60156.0,1671.0,36.0,expired,True,True,74000,0,,159713,-1449
6649,1995-07-08,monthly,Hl.m. Praha,1,1.0,100260.0,1671.0,60.0,current,False,True,55700,15,8.0,143764,1000
6678,1996-01-03,monthly,Brno - mesto,1,0.0,294384.0,6133.0,48.0,current,False,True,63900,15,,147778,1100
6686,1996-02-10,monthly,Trebic,1,0.0,116496.0,4854.0,24.0,current,False,True,34200,15,,84727,600
6688,1996-06-25,monthly,Jindrichuv Hradec,1,0.0,22968.0,638.0,36.0,current,False,True,15400,15,,57999,1000
6699,1996-06-08,monthly,Jablonec n. Nisou,1,0.0,127200.0,2650.0,48.0,current,False,True,24572,15,,77515,400
6706,1996-12-28,monthly,Louny,1,0.0,64860.0,1081.0,60.0,current,False,True,15200,15,,67060,200
6738,1994-07-28,monthly,Uherske Hradiste,1,0.0,37908.0,3159.0,12.0,expired,False,True,22479,15,,71123,800
6792,1996-05-11,monthly,Hl.m. Praha,1,0.0,17184.0,1432.0,12.0,expired,False,True,24000,15,,47760,400
6806,1993-11-26,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,29400,0,5.0,83779,-340
6856,1995-08-19,monthly,Hradec Kralove,1,0.0,124344.0,3454.0,36.0,current,False,True,63000,15,,103753,321
6866,1997-10-02,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,24893,2,,64903,-986
6872,1995-09-02,monthly,Cesky Krumlov,1,1.0,NA,NA,NA,NA,NA,False,24830,1,2.0,99379,-1424
6897,1993-04-23,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,64500,1,,144437,-534
6902,1996-10-22,monthly,Prostejov,1,0.0,49320.0,1370.0,36.0,current,False,True,11700,15,,49729,900
6910,1995-04-04,monthly,Sumperk,1,1.0,NA,NA,NA,NA,NA,False,63100,15,12.0,155241,-1239
6924,1994-06-01,monthly,Ostrava - mesto,1,1.0,194880.0,4060.0,48.0,current,False,True,27600,15,2.0,79100,300
6930,1993-09-08,monthly,Usti nad Labem,1,1.0,25944.0,1081.0,24.0,expired,False,True,34080,15,5.0,93629,600
6950,1996-10-12,monthly,Liberec,2,1.0,475680.0,9910.0,48.0,current,False,True,42080,15,3.0,114953,700
6985,1995-07-27,monthly,Louny,2,0.0,96768.0,2688.0,36.0,current,False,True,64100,15,,144652,900
7011,1993-10-08,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,56000,1,,153021,-3354
7033,1996-07-03,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,11000,3,,32983,-9947
7045,1996-12-26,monthly,Trutnov,1,1.0,288720.0,6015.0,48.0,current,False,True,32000,15,1.0,104827,400
7049,1997-10-12,monthly,Jesenik,1,1.0,495180.0,8253.0,60.0,current,False,True,58700,15,,126715,600
7082,1996-09-06,monthly,Hodonin,1,0.0,194160.0,4045.0,48.0,current,False,True,11000,15,,48106,900
7099,1996-08-20,monthly,Hl.m. Praha,1,0.0,234336.0,4882.0,48.0,current,False,True,35200,15,,90491,1000
7101,1996-07-06,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,40900,2,,115330,-2653
7133,1993-09-17,monthly,Hl.m. Praha,2,0.0,48672.0,1352.0,36.0,expired,False,True,5880,15,,33815,300
7156,1997-09-11,monthly,Novy Jicin,1,1.0,49488.0,2062.0,24.0,current,False,True,25200,15,2.0,82684,300
7176,1996-12-07,monthly,Hl.m. Praha,1,0.0,203940.0,3399.0,60.0,current,False,True,27680,15,,72580,400
7184,1995-06-19,monthly,Kolin,1,0.0,155640.0,6485.0,24.0,expired,False,True,31200,15,,73025,500
7190,1993-09-06,monthly,Semily,2,0.0,63360.0,1056.0,60.0,current,False,True,9600,15,,48544,700
7203,1993-03-26,monthly,Novy Jicin,1,0.0,NA,NA,NA,NA,NA,False,44200,15,,136358,-10159
7231,1993-03-14,monthly,Praha - vychod,1,0.0,NA,NA,NA,NA,NA,False,76500,2,,143645,-1278
7240,1996-04-23,monthly,Pelhrimov,2,0.0,152160.0,2536.0,60.0,current,False,True,13600,15,,56535,500
7262,1996-08-30,monthly,Karvina,1,0.0,73260.0,1221.0,60.0,current,False,True,20600,15,,58295,900
7274,1997-09-28,monthly,Praha - zapad,1,0.0,49044.0,4087.0,12.0,current,False,True,42600,15,,105561,400
7401,1993-02-26,monthly,Hl.m. Praha,2,0.0,80952.0,3373.0,24.0,expired,False,True,42000,15,,69178,1100
7418,1995-04-07,monthly,Tabor,1,0.0,30276.0,2523.0,12.0,expired,True,True,18500,0,,58621,-12205
7424,1996-07-28,monthly,Frydek - Mistek,1,0.0,30276.0,2523.0,12.0,expired,False,True,63300,15,,130362,900
7445,1993-03-18,monthly,Zlin,1,0.0,55368.0,2307.0,24.0,expired,False,True,63600,3,,157941,134
7449,1993-11-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,38080,7,,54925,-1356
7454,1993-04-19,monthly,Kladno,1,0.0,63312.0,1319.0,48.0,expired,False,True,4600,15,,31463,500
7485,1993-07-28,monthly,Most,2,0.0,91200.0,3800.0,24.0,expired,False,True,34800,15,,76737,700
7487,1995-10-01,monthly,Kladno,1,1.0,NA,NA,NA,NA,NA,False,49900,1,7.0,140214,-2063
7520,1996-03-29,monthly,Nymburk,1,0.0,NA,NA,NA,NA,NA,False,26400,3,,61785,-12777
7523,1994-08-29,monthly,Vyskov,1,0.0,288468.0,8013.0,36.0,expired,False,True,23300,15,,71939,600
7542,1996-05-16,monthly,Brno - mesto,1,0.0,590820.0,9847.0,60.0,current,False,True,11400,15,,66094,300
7546,1994-09-03,monthly,Hradec Kralove,1,0.0,41952.0,3496.0,12.0,expired,False,True,29700,15,,71527,500
7559,1997-05-24,monthly,Breclav,1,0.0,12792.0,1066.0,12.0,current,False,True,4112,15,,53927,900
7565,1996-04-02,monthly,Kromeriz,1,0.0,153504.0,3198.0,48.0,current,False,True,26500,15,,65102,300
7594,1996-02-16,monthly,Jindrichuv Hradec,1,0.0,130464.0,2718.0,48.0,current,False,True,58700,15,,132088,1000
7606,1995-03-15,monthly,Tabor,1,0.0,191880.0,3198.0,60.0,current,False,True,63300,15,,132635,400
7607,1993-09-05,monthly,Hl.m. Praha,2,0.0,31728.0,1322.0,24.0,expired,False,True,28480,15,,59168,600
7614,1995-02-08,monthly,Uherske Hradiste,2,1.0,320592.0,6679.0,48.0,current,False,True,50800,15,9.0,127567,500
7632,1996-09-22,monthly,Frydek - Mistek,2,0.0,170448.0,3551.0,48.0,current,False,True,22900,15,,73025,1000
7636,1996-10-08,monthly,Teplice,1,0.0,42384.0,3532.0,12.0,current,False,True,60300,15,,123072,700
7637,1996-08-19,monthly,Nachod,2,1.0,390096.0,8127.0,48.0,current,False,True,36160,15,3.0,90452,900
7674,1996-07-21,monthly,Hl.m. Praha,1,0.0,94488.0,3937.0,24.0,current,False,True,61400,15,,131825,800
7721,1997-07-03,monthly,Rakovnik,1,1.0,45456.0,3788.0,12.0,current,False,True,29400,15,,80996,1000
7745,1996-11-29,monthly,Benesov,1,1.0,77544.0,2154.0,36.0,current,False,True,46200,15,,129844,700
7753,1993-02-08,monthly,Ostrava - mesto,1,1.0,51696.0,2154.0,24.0,expired,False,True,63900,15,27.0,159122,600
7769,1993-10-03,monthly,Cheb,1,0.0,196080.0,4085.0,48.0,expired,False,True,63300,15,,149947,900
7795,1995-01-05,monthly,Zlin,2,1.0,372120.0,6202.0,60.0,current,False,True,63700,15,,145882,500
7819,1993-08-01,monthly,Louny,1,0.0,20832.0,434.0,48.0,current,False,True,19700,15,,41998,500
7824,1994-05-17,monthly,Prostejov,1,0.0,189696.0,7904.0,24.0,expired,True,True,66600,7,,124557,-2631
7828,1996-01-05,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,34560,15,,64507,-3193
7844,1993-11-26,monthly,Hl.m. Praha,1,0.0,91584.0,3816.0,24.0,expired,False,True,39300,15,,98935,1000
7857,1993-08-04,monthly,Prerov,1,0.0,68112.0,5676.0,12.0,expired,False,True,42100,15,,119871,300
7859,1995-03-14,monthly,Usti nad Orlici,2,1.0,72120.0,6010.0,12.0,expired,False,True,60000,15,9.0,146958,1000
7861,1995-04-22,monthly,Chomutov,1,1.0,21852.0,607.0,36.0,expired,False,True,27680,15,30.0,91429,700
7890,1996-03-26,monthly,Cheb,1,0.0,79344.0,1653.0,48.0,current,False,True,25900,15,,59170,300
7894,1996-04-09,monthly,Plzen - jih,1,1.0,153144.0,4254.0,36.0,current,False,True,53000,15,10.0,133012,300
7907,1996-07-27,monthly,Karvina,2,0.0,97392.0,8116.0,12.0,expired,False,True,63800,15,,145666,200
7944,1993-12-27,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,45760,1,,116055,-1918
7957,1995-09-07,monthly,Trutnov,2,1.0,42900.0,3575.0,12.0,expired,False,True,64400,15,5.0,155066,500
7965,1993-11-08,monthly,Brno - venkov,2,0.0,71460.0,5955.0,12.0,expired,False,True,52400,15,,116015,200
7966,1996-12-27,monthly,Brno - mesto,1,0.0,473280.0,7888.0,60.0,current,True,True,55900,1,,131641,-1155
7990,1996-08-30,monthly,Nymburk,1,0.0,144960.0,3020.0,48.0,current,False,True,58100,15,,144854,700
7997,1996-04-25,monthly,Praha - vychod,1,0.0,160656.0,6694.0,24.0,current,False,True,66000,15,,173151,400
8026,1997-03-23,monthly,Liberec,1,1.0,128268.0,3563.0,36.0,current,False,True,32500,15,5.0,108266,700
8038,1996-08-17,monthly,Pardubice,1,1.0,35856.0,1494.0,24.0,current,False,True,24700,15,1.0,81470,600
8039,1995-12-17,monthly,Nymburk,1,1.0,93600.0,3900.0,24.0,expired,False,True,44300,15,1.0,118295,900
8041,1993-10-10,monthly,Hl.m. Praha,1,1.0,140400.0,3900.0,36.0,expired,False,True,63200,15,6.0,155918,173
8085,1996-04-08,monthly,Opava,1,0.0,260400.0,4340.0,60.0,current,True,True,51500,3,,111671,-437
8092,1995-01-11,monthly,Brno - mesto,1,0.0,56100.0,935.0,60.0,current,False,True,21500,15,,46307,1000
8094,1996-11-24,monthly,Bruntal,1,0.0,220428.0,6123.0,36.0,current,False,True,63400,15,,114748,600
8114,1995-10-14,monthly,Kromeriz,1,0.0,99300.0,1655.0,60.0,current,False,True,21500,15,,60869,600
8127,1994-10-13,monthly,Litomerice,2,1.0,155880.0,6495.0,24.0,expired,False,True,63900,15,1.0,164649,1000
8129,1993-06-26,monthly,Jicin,1,1.0,74736.0,2076.0,36.0,expired,False,True,24700,15,8.0,67577,700
8153,1997-07-02,monthly,Nymburk,1,0.0,NA,NA,NA,NA,NA,False,61800,2,,140271,-313
8159,1995-02-08,monthly,Plzen - mesto,2,0.0,29784.0,1241.0,24.0,expired,False,True,12100,15,,71406,200
8169,1995-11-28,monthly,Rokycany,1,0.0,97980.0,1633.0,60.0,current,False,True,12700,15,,46399,700
8173,1993-07-05,monthly,Praha - zapad,2,1.0,80340.0,6695.0,12.0,expired,False,True,53700,15,13.0,122524,1100
8225,1996-12-07,monthly,Svitavy,1,0.0,36204.0,3017.0,12.0,current,True,True,23289,2,,56084,-215
8260,1993-03-24,monthly,Tachov,2,1.0,224604.0,6239.0,36.0,expired,False,True,64900,15,6.0,148084,200
8261,1993-05-12,monthly,Rakovnik,2,0.0,87840.0,3660.0,24.0,expired,False,True,29400,15,,68181,500
8268,1996-09-19,monthly,Kromeriz,1,0.0,8616.0,359.0,24.0,current,False,True,37600,15,,76315,400
8316,1994-06-04,monthly,Karvina,1,0.0,134784.0,5616.0,24.0,expired,False,True,62900,15,,170072,900
8320,1997-01-19,monthly,Trutnov,2,0.0,309660.0,5161.0,60.0,current,False,True,31600,15,,91258,1100
8321,1993-04-12,monthly,Vsetin,2,0.0,89040.0,1484.0,60.0,current,False,True,23840,15,,68983,800
8330,1993-03-28,monthly,Rychnov nad Kneznou,2,0.0,7656.0,319.0,24.0,expired,False,True,38700,15,,83823,600
8341,1996-12-27,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,72900,4,,127536,-21884
8377,1993-11-20,monthly,Rokycany,2,0.0,417060.0,6951.0,60.0,current,False,True,52700,15,,128308,200
8381,1996-09-17,monthly,Ceske Budejovice,1,0.0,333648.0,6951.0,48.0,current,True,True,64800,5,,152841,-1074
8405,1994-05-10,monthly,Strakonice,1,0.0,266220.0,4437.0,60.0,current,False,True,32960,15,,69015,900
8411,1994-12-02,monthly,Strakonice,1,0.0,220620.0,3677.0,60.0,current,False,True,20500,15,,70273,1100
