account_id,district_id,open_date,statement_frequency,district_name
2058,34,1996-09-09,monthly,Chomutov
2059,37,1994-10-08,monthly,Litomerice
2060,13,1996-12-05,monthly,Rakovnik
2061,24,1993-05-12,monthly,Karlovy Vary
2062,70,1996-03-06,monthly,Karvina
2063,1,1993-12-04,monthly,Hl.m. Praha
2064,54,1996-12-30,monthly,Brno - mesto
2065,61,1996-08-28,monthly,Trebic
2066,25,1996-08-07,monthly,Klatovy
2067,76,1994-04-07,monthly,Sumperk
2068,21,1993-06-02,monthly,Tabor
2069,72,1997-10-08,monthly,Olomouc
2070,72,1993-01-29,monthly,Olomouc
2071,35,1997-05-08,monthly,Jablonec n. Nisou
2072,41,1993-10-17,monthly,Usti nad Labem
2073,59,1997-08-14,monthly,Kromeriz
2074,12,1996-02-18,monthly,Pribram
2075,33,1996-01-01,monthly,Decin
2076,18,1996-09-17,monthly,Pisek
2077,29,1995-01-04,monthly,Rokycany
2078,62,1993-07-08,monthly,Uherske Hradiste
2079,55,1997-09-06,monthly,Brno - venkov
2080,74,1997-04-27,monthly,Ostrava - mesto
2081,36,1997-07-02,monthly,Liberec
2082,36,1993-09-03,monthly,Liberec
2083,1,1996-09-28,monthly,Hl.m. Praha
2084,44,1996-09-08,monthly,Chrudim
2085,25,1997-02-13,monthly,Klatovy
2088,4,1993-07-28,monthly,Kladno
2090,40,1996-11-26,monthly,Teplice
2091,1,1996-09-25,monthly,Hl.m. Praha
2092,1,1994-04-29,monthly,Hl.m. Praha
2093,64,1997-07-07,monthly,Zlin
2094,73,1996-08-23,monthly,Opava
2095,56,1995-12-19,monthly,Breclav
2096,32,1995-06-17,monthly,Ceska Lipa
2097,46,1997-10-11,monthly,Nachod
2101,9,1996-08-04,monthly,Nymburk
2102,41,1996-08-05,monthly,Usti nad Labem
2103,48,1997-02-01,monthly,Rychnov nad Kneznou
2104,48,1996-06-12,monthly,Rychnov nad Kneznou
2105,70,1996-03-09,monthly,Karvina
2106,1,1996-02-01,monthly,Hl.m. Praha
2107,70,1996-11-09,monthly,Karvina
2108,74,1996-07-06,monthly,Ostrava - mesto
2109,34,1996-02-02,monthly,Chomutov
2110,64,1993-02-23,monthly,Zlin
2112,44,1996-07-12,monthly,Chrudim
2113,7,1996-08-28,monthly,Melnik
2114,30,1996-08-11,monthly,Sokolov
2115,8,1996-12-05,monthly,Mlada Boleslav
2116,70,1996-05-02,monthly,Karvina
2117,48,1996-08-07,monthly,Rychnov nad Kneznou
2118,42,1997-05-11,monthly,Havlickuv Brod
2119,74,1995-09-21,monthly,Ostrava - mesto
2121,64,1994-12-05,monthly,Zlin
2122,68,1993-01-08,monthly,Frydek - Mistek
2123,64,1993-07-26,monthly,Zlin
2124,69,1993-02-20,monthly,Jesenik
2126,1,1997-02-09,monthly,Hl.m. Praha
2127,1,1997-05-09,monthly,Hl.m. Praha
2128,22,1993-12-10,monthly,Domazlice
2130,46,1996-11-04,monthly,Nachod
2131,70,1996-07-11,monthly,Karvina
2132,76,1993-10-08,monthly,Sumperk
2133,11,1997-10-07,monthly,Praha - zapad
2134,52,1996-08-06,monthly,Usti nad Orlici
2135,51,1997-06-17,monthly,Trutnov
2136,75,1997-10-02,monthly,Prerov
2138,75,1997-08-11,monthly,Prerov
2139,8,1995-06-09,monthly,Mlada Boleslav
2140,75,1993-10-21,monthly,Prerov
2141,21,1997-05-09,monthly,Tabor
2142,42,1997-09-01,monthly,Havlickuv Brod
2143,1,1996-01-13,monthly,Hl.m. Praha
2146,31,1993-06-05,monthly,Tachov
2147,28,1996-07-10,monthly,Plzen - sever
2148,1,1995-09-22,monthly,Hl.m. Praha
2149,7,1996-08-11,monthly,Melnik
2150,37,1993-09-12,monthly,Litomerice
2151,38,1995-02-08,monthly,Louny
2152,22,1997-10-23,monthly,Domazlice
2154,63,1994-04-21,monthly,Vyskov
2155,58,1994-06-08,monthly,Jihlava
2156,1,1996-09-11,monthly,Hl.m. Praha
2157,77,1995-11-08,monthly,Vsetin
2158,38,1997-03-29,monthly,Louny
2159,1,1996-01-01,monthly,Hl.m. Praha
2160,72,1996-11-10,monthly,Olomouc
2162,50,1997-11-21,monthly,Svitavy
2163,17,1995-01-05,monthly,Pelhrimov
2164,63,1996-09-12,monthly,Vyskov
2165,51,1997-04-08,monthly,Trutnov
2166,71,1997-04-12,monthly,Novy Jicin
2167,16,1993-08-08,monthly,Jindrichuv Hradec
2169,57,1997-07-09,monthly,Hodonin
2172,1,1997-09-02,monthly,Hl.m. Praha
2173,64,1997-05-02,monthly,Zlin
2174,18,1997-10-24,monthly,Pisek
2175,1,1993-04-27,monthly,Hl.m. Praha
2176,67,1993-06-06,monthly,Bruntal
2177,62,1993-01-04,monthly,Uherske Hradiste
2178,64,1995-05-15,monthly,Zlin
2180,45,1993-10-27,monthly,Jicin
2182,22,1997-07-12,monthly,Domazlice
2183,54,1997-07-17,monthly,Brno - mesto
2184,6,1997-05-07,monthly,Kutna Hora
2185,67,1995-01-18,monthly,Bruntal
2186,63,1993-07-07,monthly,Vyskov
2189,75,1993-04-22,monthly,Prerov
2191,1,1996-08-08,monthly,Hl.m. Praha
2192,59,1996-03-22,monthly,Kromeriz
2193,44,1996-11-03,monthly,Chrudim
2194,54,1997-02-25,monthly,Brno - mesto
2195,73,1994-10-08,monthly,Opava
2196,11,1997-07-24,monthly,Praha - zapad
2197,46,1997-07-26,monthly,Nachod
2199,1,1993-08-04,monthly,Hl.m. Praha
2200,1,1997-06-26,monthly,Hl.m. Praha
2201,8,1993-10-05,monthly,Mlada Boleslav
2203,47,1995-04-04,monthly,Pardubice
2204,9,1997-07-20,monthly,Nymburk
2205,51,1996-04-13,monthly,Trutnov
2206,45,1995-08-10,monthly,Jicin
2207,35,1996-01-25,monthly,Jablonec n. Nisou
2208,7,1997-07-02,monthly,Melnik
2209,65,1996-08-15,monthly,Znojmo
2210,31,1996-08-13,monthly,Tachov
2212,33,1996-02-12,monthly,Decin
2213,68,1993-07-11,monthly,Frydek - Mistek
2214,45,1996-01-27,monthly,Jicin
2215,48,1997-10-17,monthly,Rychnov nad Kneznou
2216,74,1993-04-17,monthly,Ostrava - mesto
2217,73,1996-01-27,monthly,Opava
2218,19,1994-11-21,monthly,Prachatice
2219,60,1993-03-11,monthly,Prostejov
2220,16,1993-02-10,monthly,Jindrichuv Hradec
2221,58,1997-11-15,monthly,Jihlava
2222,47,1993-05-01,monthly,Pardubice
2223,44,1996-01-05,monthly,Chrudim
2225,15,1996-01-24,monthly,Cesky Krumlov
2226,2,1996-02-17,monthly,Benesov
2228,34,1994-03-19,monthly,Chomutov
2229,1,1997-01-27,monthly,Hl.m. Praha
2230,7,1996-02-11,monthly,Melnik
2231,2,1997-10-14,monthly,Benesov
2232,1,1996-05-07,monthly,Hl.m. Praha
2233,43,1996-01-03,monthly,Hradec Kralove
2234,3,1996-11-21,monthly,Beroun
2235,45,1995-10-22,monthly,Jicin
2236,73,1995-08-27,monthly,Opava
2237,26,1995-12-13,monthly,Plzen - mesto
2239,25,1995-01-05,monthly,Klatovy
2240,36,1996-10-07,monthly,Liberec
2241,6,1993-02-08,monthly,Kutna Hora
2243,25,1996-01-24,monthly,Klatovy
2244,46,1995-07-19,monthly,Nachod
2245,29,1993-03-30,monthly,Rokycany
2246,1,1996-04-25,monthly,Hl.m. Praha
2247,24,1996-04-13,monthly,Karlovy Vary
2250,35,1993-11-02,monthly,Jablonec n. Nisou
2252,1,1996-10-05,monthly,Hl.m. Praha
2253,74,1993-07-24,monthly,Ostrava - mesto
2254,1,1996-04-17,monthly,Hl.m. Praha
2255,52,1995-10-14,monthly,Usti nad Orlici
2256,48,1993-02-06,monthly,Rychnov nad Kneznou
2257,57,1993-12-21,monthly,Hodonin
2258,3,1996-11-12,monthly,Beroun
2259,64,1994-05-14,monthly,Zlin
2260,1,1994-06-07,monthly,Hl.m. Praha
2262,13,1997-02-08,monthly,Rakovnik
2263,36,1996-03-12,monthly,Liberec
2264,41,1996-11-22,monthly,Usti nad Labem
2265,65,1995-08-03,monthly,Znojmo
2266,50,1996-07-19,monthly,Svitavy
2268,1,1995-02-11,monthly,Hl.m. Praha
2269,6,1993-11-04,monthly,Kutna Hora
2270,14,1997-03-08,monthly,Ceske Budejovice
2271,68,1993-11-13,monthly,Frydek - Mistek
2272,48,1997-10-08,monthly,Rychnov nad Kneznou
2274,66,1996-01-21,monthly,Zdar nad Sazavou
2275,1,1996-09-16,monthly,Hl.m. Praha
2276,31,1993-10-22,monthly,Tachov
2278,1,1996-08-03,monthly,Hl.m. Praha
2280,68,1995-08-17,monthly,Frydek - Mistek
2281,1,1995-07-13,monthly,Hl.m. Praha
2285,36,1996-11-21,monthly,Liberec
2286,70,1996-12-06,monthly,Karvina
2287,1,1996-04-21,monthly,Hl.m. Praha
2288,69,1996-01-01,monthly,Jesenik
2289,1,1996-03-07,monthly,Hl.m. Praha
2290,37,1996-10-22,monthly,Litomerice
2291,49,1996-07-27,monthly,Semily
2292,41,1995-06-29,monthly,Usti nad Labem
2293,31,1993-02-13,monthly,Tachov
2294,46,1996-09-29,monthly,Nachod
2295,57,1996-06-25,monthly,Hodonin
2296,29,1997-11-05,monthly,Rokycany
2297,46,1995-06-18,monthly,Nachod
2298,31,1993-07-03,monthly,Tachov
2299,1,1997-01-21,monthly,Hl.m. Praha
2300,36,1997-01-13,monthly,Liberec
2301,22,1995-10-10,monthly,Domazlice
2302,24,1993-09-10,monthly,Karlovy Vary
2303,41,1996-11-24,monthly,Usti nad Labem
2304,49,1996-02-19,monthly,Semily
2305,1,1993-12-11,monthly,Hl.m. Praha
2306,38,1993-12-08,monthly,Louny
2307,60,1995-07-12,monthly,Prostejov
2309,18,1995-12-03,monthly,Pisek
2310,15,1995-07-19,monthly,Cesky Krumlov
2311,28,1997-10-19,monthly,Plzen - sever
2312,65,1997-09-26,monthly,Znojmo
2314,2,1996-09-07,monthly,Benesov
2315,75,1994-02-13,monthly,Prerov
2316,1,1997-07-21,monthly,Hl.m. Praha
2317,68,1997-08-28,monthly,Frydek - Mistek
2318,73,1993-11-08,monthly,Opava
2319,58,1996-07-02,monthly,Jihlava
2321,35,1993-05-13,monthly,Jablonec n. Nisou
2322,33,1995-01-02,monthly,Decin
2323,72,1995-05-08,monthly,Olomouc
2324,1,1997-05-24,monthly,Hl.m. Praha
2325,55,1997-02-26,monthly,Brno - venkov
2326,70,1994-01-24,monthly,Karvina
2327,19,1993-06-08,monthly,Prachatice
2328,35,1995-06-14,monthly,Jablonec n. Nisou
2329,1,1996-08-07,monthly,Hl.m. Praha
2330,54,1993-01-19,monthly,Brno - mesto
2331,8,1995-04-29,monthly,Mlada Boleslav
2332,77,1996-09-24,monthly,Vsetin
2333,45,1994-10-08,monthly,Jicin
2334,50,1996-03-19,monthly,Svitavy
2335,70,1996-04-04,monthly,Karvina
2336,39,1993-07-08,monthly,Most
2337,65,1997-07-07,monthly,Znojmo
2338,59,1997-08-08,monthly,Kromeriz
2339,63,1996-09-22,monthly,Vyskov
2340,14,1997-06-22,monthly,Ceske Budejovice
2341,33,1995-11-25,monthly,Decin
2342,51,1993-02-11,monthly,Trutnov
2343,68,1994-12-09,monthly,Frydek - Mistek
2344,13,1996-07-02,monthly,Rakovnik
2345,5,1993-10-25,monthly,Kolin
2346,27,1996-05-08,monthly,Plzen - jih
2347,38,1996-08-30,monthly,Louny
2348,65,1996-02-05,monthly,Znojmo
2349,72,1996-09-11,monthly,Olomouc
2350,18,1996-08-04,monthly,Pisek
2351,74,1997-09-08,monthly,Ostrava - mesto
2352,70,1995-01-21,monthly,Karvina
2353,51,1995-09-21,monthly,Trutnov
2354,7,1997-03-17,monthly,Melnik
2355,1,1995-01-03,monthly,Hl.m. Praha
2357,19,1993-01-04,monthly,Prachatice
2358,7,1995-09-13,monthly,Melnik
2359,54,1996-07-14,monthly,Brno - mesto
2360,26,1996-08-27,monthly,Plzen - mesto
2361,28,1994-02-25,monthly,Plzen - sever
2362,16,1996-12-30,monthly,Jindrichuv Hradec
2363,47,1994-10-07,monthly,Pardubice
2364,33,1995-05-03,monthly,Decin
2365,42,1994-11-04,monthly,Havlickuv Brod
2366,68,1997-05-20,monthly,Frydek - Mistek
2367,28,1995-03-04,monthly,Plzen - sever
2369,49,1997-07-19,monthly,Semily
2370,51,1997-10-01,monthly,Trutnov
2372,1,1997-06-15,monthly,Hl.m. Praha
2373,14,1996-09-29,monthly,Ceske Budejovice
2374,1,1995-12-07,monthly,Hl.m. Praha
2375,29,1994-05-16,monthly,Rokycany
2376,71,1996-12-14,monthly,Novy Jicin
2377,77,1994-11-13,monthly,Vsetin
2378,16,1993-01-01,monthly,Jindrichuv Hradec
2379,44,1993-01-10,monthly,Chrudim
2380,46,1997-02-27,monthly,Nachod
2381,1,1997-02-13,monthly,Hl.m. Praha
2382,59,1994-03-08,monthly,Kromeriz
2383,68,1996-08-05,monthly,Frydek - Mistek
2384,40,1994-12-23,monthly,Teplice
2385,60,1996-11-15,monthly,Prostejov
2386,12,1996-12-17,monthly,Pribram
2387,70,1996-06-22,monthly,Karvina
2388,30,1993-06-09,monthly,Sokolov
2389,40,1996-06-02,monthly,Teplice
2390,1,1996-02-12,monthly,Hl.m. Praha
2391,2,1997-11-07,monthly,Benesov
2392,1,1997-05-18,monthly,Hl.m. Praha
2393,10,1993-01-07,monthly,Praha - vychod
2394,62,1997-08-23,monthly,Uherske Hradiste
2395,3,1996-06-24,monthly,Beroun
2396,2,1993-02-22,monthly,Benesov
2397,70,1996-06-14,monthly,Karvina
2398,70,1996-11-25,monthly,Karvina
2399,1,1994-04-26,monthly,Hl.m. Praha
2400,40,1996-06-15,monthly,Teplice
2401,16,1994-08-26,monthly,Jindrichuv Hradec
2402,18,1997-11-06,monthly,Pisek
2403,25,1996-02-20,monthly,Klatovy
2404,8,1997-06-05,monthly,Mlada Boleslav
2405,64,1997-02-27,monthly,Zlin
2406,5,1996-03-22,monthly,Kolin
2407,1,1996-07-21,monthly,Hl.m. Praha
2408,26,1996-12-27,monthly,Plzen - mesto
2409,76,1996-02-13,monthly,Sumperk
2410,54,1993-05-11,monthly,Brno - mesto
2411,69,1993-06-27,monthly,Jesenik
2413,33,1997-10-27,monthly,Decin
2414,1,1995-01-19,monthly,Hl.m. Praha
2415,16,1997-02-27,monthly,Jindrichuv Hradec
2416,5,1996-01-23,monthly,Kolin
2417,44,1993-08-20,monthly,Chrudim
2418,64,1996-10-29,monthly,Zlin
2419,24,1993-11-27,monthly,Karlovy Vary
2420,35,1996-06-25,monthly,Jablonec n. Nisou
2421,18,1995-01-11,monthly,Pisek
2422,27,1997-08-29,monthly,Plzen - jih
2423,30,1993-02-14,monthly,Sokolov
2424,1,1995-10-13,monthly,Hl.m. Praha
2425,41,1993-01-23,monthly,Usti nad Labem
2428,72,1993-09-08,monthly,Olomouc
2429,61,1993-02-06,monthly,Trebic
2430,3,1994-10-09,monthly,Beroun
2431,74,1995-02-23,monthly,Ostrava - mesto
2432,8,1996-04-18,monthly,Mlada Boleslav
2433,71,1993-02-19,monthly,Novy Jicin
2434,17,1993-02-02,monthly,Pelhrimov
2435,38,1993-11-01,monthly,Louny
2436,67,1993-05-25,monthly,Bruntal
2437,1,1995-12-04,monthly,Hl.m. Praha
2438,71,1997-11-16,monthly,Novy Jicin
2439,74,1996-08-13,monthly,Ostrava - mesto
2440,19,1997-12-18,monthly,Prachatice
2441,47,1996-12-22,monthly,Pardubice
2442,14,1997-08-21,monthly,Ceske Budejovice
2443,46,1997-06-25,monthly,Nachod
2444,76,1997-09-07,monthly,Sumperk
2445,52,1996-07-07,monthly,Usti nad Orlici
2446,3,1995-01-16,monthly,Beroun
2447,38,1997-07-14,monthly,Louny
2448,23,1997-05-11,monthly,Cheb
2449,23,1997-08-05,monthly,Cheb
2450,48,1996-04-10,monthly,Rychnov nad Kneznou
2451,54,1997-04-29,monthly,Brno - mesto
2452,1,1997-07-14,monthly,Hl.m. Praha
2453,1,1993-03-08,monthly,Hl.m. Praha
2454,8,1994-05-07,monthly,Mlada Boleslav
2455,30,1997-02-06,monthly,Sokolov
2456,65,1995-09-09,monthly,Znojmo
2457,76,1993-11-11,monthly,Sumperk
2459,55,1997-09-10,monthly,Brno - venkov
2460,1,1993-11-22,monthly,Hl.m. Praha
2461,1,1997-09-28,monthly,Hl.m. Praha
2463,56,1994-10-11,monthly,Breclav
2465,57,1996-10-06,monthly,Hodonin
2466,39,1997-04-11,monthly,Most
2467,33,1993-05-29,monthly,Decin
2468,4,1996-07-13,monthly,Kladno
2469,11,1996-02-05,monthly,Praha - zapad
2470,16,1994-07-23,monthly,Jindrichuv Hradec
2471,6,1994-07-03,monthly,Kutna Hora
2472,60,1994-02-08,monthly,Prostejov
2473,14,1996-02-16,monthly,Ceske Budejovice
2474,33,1996-04-20,monthly,Decin
2475,17,1996-10-13,monthly,Pelhrimov
2476,32,1993-12-12,monthly,Ceska Lipa
2477,11,1997-02-11,monthly,Praha - zapad
2479,18,1993-10-09,monthly,Pisek
2480,35,1997-09-07,monthly,Jablonec n. Nisou
2481,1,1995-10-28,monthly,Hl.m. Praha
2482,1,1994-02-23,monthly,Hl.m. Praha
2483,1,1996-09-29,monthly,Hl.m. Praha
2484,74,1993-01-03,monthly,Ostrava - mesto
2485,41,1997-08-18,monthly,Usti nad Labem
2486,1,1993-02-27,monthly,Hl.m. Praha
2487,42,1995-10-22,monthly,Havlickuv Brod
2488,5,1993-04-06,monthly,Kolin
2489,72,1993-03-09,monthly,Olomouc
2490,22,1995-02-21,monthly,Domazlice
2491,76,1996-03-01,monthly,Sumperk
2492,73,1997-09-01,monthly,Opava
2493,62,1993-03-29,monthly,Uherske Hradiste
2494,74,1994-04-23,monthly,Ostrava - mesto
2495,70,1997-03-19,monthly,Karvina
2496,51,1994-05-21,monthly,Trutnov
2497,65,1993-03-16,monthly,Znojmo
2498,40,1996-03-01,monthly,Teplice
2499,2,1996-02-08,monthly,Benesov
2500,61,1995-10-26,monthly,Trebic
2501,30,1994-02-26,monthly,Sokolov
2502,32,1996-10-21,monthly,Ceska Lipa
2503,1,1993-03-05,monthly,Hl.m. Praha
2504,16,1993-12-09,monthly,Jindrichuv Hradec
2505,60,1996-05-16,monthly,Prostejov
2507,62,1996-12-28,monthly,Uherske Hradiste
2508,34,1993-03-14,monthly,Chomutov
2509,43,1997-06-13,monthly,Hradec Kralove
2510,61,1993-08-28,monthly,Trebic
2511,40,1994-05-01,monthly,Teplice
2513,70,1993-07-22,monthly,Karvina
2514,16,1995-08-13,monthly,Jindrichuv Hradec
2515,64,1995-10-24,monthly,Zlin
2516,6,1995-11-16,monthly,Kutna Hora
2519,4,1993-01-15,monthly,Kladno
2520,18,1995-07-25,monthly,Pisek
2521,63,1995-05-19,monthly,Vyskov
2522,36,1996-01-21,monthly,Liberec
2523,10,1993-05-11,monthly,Praha - vychod
2524,1,1994-12-19,monthly,Hl.m. Praha
2525,45,1995-05-08,monthly,Jicin
2526,16,1996-07-04,monthly,Jindrichuv Hradec
2527,38,1993-03-19,monthly,Louny
2528,65,1993-03-25,monthly,Znojmo
2530,74,1996-07-02,monthly,Ostrava - mesto
2531,51,1996-12-21,monthly,Trutnov
2532,38,1996-12-24,monthly,Louny
2533,49,1995-06-27,monthly,Semily
2534,61,1993-06-03,monthly,Trebic
2535,61,1997-01-21,monthly,Trebic
2536,41,1994-10-28,monthly,Usti nad Labem
2537,27,1997-02-09,monthly,Plzen - jih
2538,42,1994-01-30,monthly,Havlickuv Brod
2539,24,1997-04-24,monthly,Karlovy Vary
2540,54,1995-04-01,monthly,Brno - mesto
2541,57,1994-11-08,monthly,Hodonin
2542,21,1993-08-07,monthly,Tabor
2543,68,1993-02-13,monthly,Frydek - Mistek
2544,38,1996-12-04,monthly,Louny
2545,1,1996-12-04,monthly,Hl.m. Praha
2546,1,1994-12-08,monthly,Hl.m. Praha
2547,74,1995-04-28,monthly,Ostrava - mesto
2548,57,1996-01-06,monthly,Hodonin
2549,74,1993-11-12,monthly,Ostrava - mesto
2550,67,1995-11-11,monthly,Bruntal
2551,5,1996-02-08,monthly,Kolin
2552,52,1993-07-01,monthly,Usti nad Orlici
2553,41,1995-07-24,monthly,Usti nad Labem
2554,36,1993-06-18,monthly,Liberec
2555,53,1993-03-10,monthly,Blansko
2556,46,1997-10-19,monthly,Nachod
2557,40,1993-11-17,monthly,Teplice
2558,46,1997-08-04,monthly,Nachod
2559,32,1995-06-01,monthly,Ceska Lipa
2560,15,1997-06-20,monthly,Cesky Krumlov
2561,59,1996-09-29,monthly,Kromeriz
2562,35,1995-08-15,monthly,Jablonec n. Nisou
2563,48,1995-01-17,monthly,Rychnov nad Kneznou
2564,36,1997-06-03,monthly,Liberec
2565,74,1995-10-04,monthly,Ostrava - mesto
2566,48,1993-01-27,monthly,Rychnov nad Kneznou
2567,17,1996-01-07,monthly,Pelhrimov
2568,17,1994-03-02,monthly,Pelhrimov
2569,2,1994-06-10,monthly,Benesov
2570,1,1995-12-19,monthly,Hl.m. Praha
2571,61,1997-01-15,monthly,Trebic
2573,4,1996-07-16,monthly,Kladno
2574,68,1993-02-02,monthly,Frydek - Mistek
2575,72,1997-04-13,monthly,Olomouc
2576,1,1993-09-02,monthly,Hl.m. Praha
2577,7,1995-07-30,monthly,Melnik
2578,54,1996-03-25,monthly,Brno - mesto
2579,24,1997-10-18,monthly,Karlovy Vary
2580,60,1995-11-09,monthly,Prostejov
2581,72,1993-03-11,monthly,Olomouc
2582,28,1993-11-01,monthly,Plzen - sever
2583,62,1993-05-11,monthly,Uherske Hradiste
2584,50,1993-07-08,monthly,Svitavy
2585,75,1993-02-10,monthly,Prerov
2586,57,1997-04-16,monthly,Hodonin
2587,1,1997-07-25,monthly,Hl.m. Praha
2588,5,1993-12-04,monthly,Kolin
2589,10,1996-12-04,monthly,Praha - vychod
2590,47,1996-12-04,monthly,Pardubice
2591,1,1996-05-06,monthly,Hl.m. Praha
2592,69,1993-09-01,monthly,Jesenik
2593,5,1996-07-06,monthly,Kolin
2595,1,1997-08-17,monthly,Hl.m. Praha
2596,1,1994-09-02,monthly,Hl.m. Praha
2597,31,1997-03-16,monthly,Tachov
2598,1,1996-03-14,monthly,Hl.m. Praha
2599,48,1993-04-20,monthly,Rychnov nad Kneznou
2600,1,1996-02-13,monthly,Hl.m. Praha
2601,70,1996-11-24,monthly,Karvina
2602,46,1996-06-17,monthly,Nachod
2603,9,1996-06-14,monthly,Nymburk
2604,68,1996-07-04,monthly,Frydek - Mistek
2605,21,1996-01-10,monthly,Tabor
2606,1,1994-07-27,monthly,Hl.m. Praha
2607,1,1997-08-19,monthly,Hl.m. Praha
2608,19,1995-08-09,monthly,Prachatice
2609,73,1993-05-03,monthly,Opava
2610,54,1996-12-20,monthly,Brno - mesto
2611,1,1996-03-06,monthly,Hl.m. Praha
2612,1,1997-04-29,monthly,Hl.m. Praha
2613,26,1993-10-03,monthly,Plzen - mesto
2614,44,1996-09-11,monthly,Chrudim
2615,68,1994-07-17,monthly,Frydek - Mistek
2616,1,1993-08-17,monthly,Hl.m. Praha
2617,1,1993-09-24,monthly,Hl.m. Praha
2618,60,1993-03-21,monthly,Prostejov
2619,20,1996-05-13,monthly,Strakonice
2620,22,1993-08-03,monthly,Domazlice
2621,55,1995-10-29,monthly,Brno - venkov
2622,1,1996-08-21,monthly,Hl.m. Praha
2623,58,1993-10-09,monthly,Jihlava
2624,31,1996-03-28,monthly,Tachov
2627,76,1994-10-02,monthly,Sumperk
2629,66,1996-09-10,monthly,Zdar nad Sazavou
2630,64,1995-12-21,monthly,Zlin
2631,1,1996-03-29,monthly,Hl.m. Praha
2632,24,1993-01-02,monthly,Karlovy Vary
2633,25,1996-03-14,monthly,Klatovy
2634,45,1997-10-08,monthly,Jicin
2635,27,1996-02-04,monthly,Plzen - jih
2636,18,1996-11-26,monthly,Pisek
2637,70,1997-01-01,monthly,Karvina
2638,5,1994-06-02,monthly,Kolin
2639,17,1993-04-26,monthly,Pelhrimov
2640,1,1996-09-21,monthly,Hl.m. Praha
2641,7,1993-05-02,monthly,Melnik
2642,68,1995-06-05,monthly,Frydek - Mistek
2644,1,1997-08-08,monthly,Hl.m. Praha
2645,54,1993-05-22,monthly,Brno - mesto
2646,6,1997-07-24,monthly,Kutna Hora
2647,73,1993-02-08,monthly,Opava
2648,51,1993-04-13,monthly,Trutnov
2649,2,1993-09-08,monthly,Benesov
2650,72,1996-03-26,monthly,Olomouc
2651,2,1993-03-21,monthly,Benesov
2652,1,1996-07-22,monthly,Hl.m. Praha
2653,66,1997-01-08,monthly,Zdar nad Sazavou
2654,56,1994-07-21,monthly,Breclav
2655,1,1996-09-07,monthly,Hl.m. Praha
2656,1,1997-02-18,monthly,Hl.m. Praha
2657,55,1996-10-07,monthly,Brno - venkov
2658,27,1997-11-14,monthly,Plzen - jih
2659,14,1996-03-30,monthly,Ceske Budejovice
2661,1,1997-02-25,monthly,Hl.m. Praha
2662,71,1994-05-24,monthly,Novy Jicin
2663,64,1995-01-25,monthly,Zlin
2664,58,1994-01-20,monthly,Jihlava
2665,61,1993-11-13,monthly,Trebic
2666,49,1993-03-08,monthly,Semily
2667,23,1993-10-23,monthly,Cheb
2668,21,1997-05-20,monthly,Tabor
2670,13,1993-01-27,monthly,Rakovnik
2671,1,1993-09-15,monthly,Hl.m. Praha
2672,59,1997-03-14,monthly,Kromeriz
2673,34,1994-01-04,monthly,Chomutov
2674,50,1995-10-10,monthly,Svitavy
2675,1,1994-02-19,monthly,Hl.m. Praha
2676,73,1993-01-22,monthly,Opava
2677,5,1996-08-28,monthly,Kolin
2678,1,1997-07-15,monthly,Hl.m. Praha
2679,67,1997-07-24,monthly,Bruntal
2680,46,1995-03-03,monthly,Nachod
2681,28,1995-01-19,monthly,Plzen - sever
2684,7,1997-09-10,monthly,Melnik
2685,67,1996-11-01,monthly,Bruntal
2686,26,1996-01-11,monthly,Plzen - mesto
2687,76,1993-07-01,monthly,Sumperk
2688,72,1995-02-20,monthly,Olomouc
2689,70,1997-01-01,monthly,Karvina
2690,66,1997-03-19,monthly,Zdar nad Sazavou
2691,69,1993-09-08,monthly,Jesenik
2692,28,1995-12-08,monthly,Plzen - sever
2693,17,1997-11-17,monthly,Pelhrimov
2694,7,1993-03-08,monthly,Melnik
2695,16,1993-09-16,monthly,Jindrichuv Hradec
2696,1,1997-01-19,monthly,Hl.m. Praha
2697,8,1993-06-26,monthly,Mlada Boleslav
2698,49,1997-05-21,monthly,Semily
2699,73,1996-12-25,monthly,Opava
2700,74,1993-11-08,monthly,Ostrava - mesto
2701,71,1993-07-27,monthly,Novy Jicin
2702,74,1996-02-01,monthly,Ostrava - mesto
2703,61,1997-10-28,monthly,Trebic
2706,47,1996-06-23,monthly,Pardubice
2707,61,1994-11-27,monthly,Trebic
2708,1,1996-03-25,monthly,Hl.m. Praha
2709,2,1996-10-18,monthly,Benesov
2710,12,1996-06-12,monthly,Pribram
2711,58,1993-05-19,monthly,Jihlava
2712,9,1993-03-12,monthly,Nymburk
2713,26,1994-04-03,monthly,Plzen - mesto
2714,1,1993-01-30,monthly,Hl.m. Praha
2715,42,1997-10-06,monthly,Havlickuv Brod
2716,66,1996-01-08,monthly,Zdar nad Sazavou
2717,74,1996-07-25,monthly,Ostrava - mesto
2718,29,1995-02-05,monthly,Rokycany
2719,10,1996-02-08,monthly,Praha - vychod
2721,74,1997-11-14,monthly,Ostrava - mesto
2722,69,1997-07-24,monthly,Jesenik
2723,75,1995-03-12,monthly,Prerov
2724,11,1996-08-09,monthly,Praha - zapad
2725,52,1997-04-02,monthly,Usti nad Orlici
2726,18,1995-04-20,monthly,Pisek
2727,1,1995-10-25,monthly,Hl.m. Praha
2729,40,1995-01-16,monthly,Teplice
